0.04807138442993164,220.133951571355,4.00775,
0.04807138442993164,223.03709428129832,4.00725,
0.04807138442993164,222.65842349304484,4.00875,
0.05059528350830078,222.1535291087069,4.00875,
0.05059528350830078,219.50283359093254,4.0085,
0.05059528350830078,215.0850077279753,4.00825,
0.0535433292388916,222.02730551262238,4.0065,
0.0535433292388916,221.5224111282844,4.00425,
0.0535433292388916,221.7748583204534,4.0065,
0.05570578575134277,219.37660999484805,4.00925,
0.05570578575134277,222.53219989696035,4.008,
0.05570578575134277,223.03709428129832,4.007,
0.05794978141784668,233.51365275631122,4.00575,
0.05794978141784668,224.93044822256573,4.008,
0.05794978141784668,223.1633178773828,4.01,
0.06066489219665527,223.1633178773828,4.00775,
0.06066489219665527,222.91087068521384,4.00825,
0.06066489219665527,219.12416280267905,4.0065,
0.06274080276489258,222.1535291087069,4.00725,
0.06274080276489258,221.01751674394646,4.0075,
0.06274080276489258,214.32766615146835,4.0075,
0.06440520286560059,222.53219989696035,4.0075,
0.06440520286560059,223.7944358578053,4.00725,
0.06440520286560059,219.50283359093254,4.00775,
0.06611347198486328,222.40597630087586,4.0085,
0.06611347198486328,222.65842349304484,4.00725,
0.06611347198486328,221.9010819165379,4.0075,
0.06778717041015625,253.70942812983003,4.00325,
0.06778717041015625,274.9149922720248,4.00325,
0.06778717041015625,281.60484286450287,4.00225,
0.0694282054901123,263.6810922205049,4.006,
0.0694282054901123,264.69088098918087,4.006,
0.0694282054901123,265.1957753735188,4.008,
0.07099747657775879,222.91087068521384,4.0065,
0.07099747657775879,223.28954147346732,4.01025,
0.07099747657775879,222.1535291087069,4.0095,
0.07249832153320312,220.89129314786194,4.0095,
0.07249832153320312,220.89129314786194,4.00775,
0.07249832153320312,218.4930448222566,4.008,
0.0739898681640625,223.5419886656363,4.0085,
0.0739898681640625,222.40597630087586,4.0095,
0.0739898681640625,222.53219989696035,4.008,
0.07548880577087402,222.27975270479138,4.00825,
0.07548880577087402,222.91087068521384,4.008,
0.07548880577087402,228.2122617207625,4.00875,
0.07699322700500488,223.66821226172078,4.00725,
0.07699322700500488,223.03709428129832,4.0085,
